평가일자,업종코드,분기코드,계절코드,요일코드,과속건수20키로미터초과,장기과속건수,급가속건수,급출발건수,급감속건수,급정지건수,급좌회전건수,급우회전건수,급유턴건수,급앞지르기건수,급진로변경건수,위험운전행동건수,운행거리,생성일시
2022-01-22,14,1,4,7,92998,749,48059,2044,7413,2379,7055,8293,99,1027,1514,171630,1480653,2025-01-21
2022-01-22,15,1,4,7,18198,44,6187,703,1462,258,476,1559,44,138,842,29911,776912,2025-01-21
2022-01-22,16,1,4,7,104959,288,262685,25996,42429,18455,18084,13692,934,4052,8914,500488,1648293,2025-01-21
2022-01-22,17,1,4,7,2240,9,3731,111,1306,244,167,221,84,65,240,8418,19465,2025-01-21
2022-01-22,21,1,4,7,1365903,222,1898990,263796,129181,62350,138675,108331,16640,116045,85025,4185158,5990630,2025-01-21
2022-01-22,22,1,4,7,508564,7,617050,4705,42149,23745,45574,32491,3839,47794,51963,1377881,2920059,2025-01-21
2022-01-22,31,1,4,7,322205,1883,621095,106756,238822,85044,62295,65269,15216,24929,151181,1694695,6227076,2025-01-21
2022-01-22,32,1,4,7,10107,25,14124,1119,4511,1838,1271,1183,229,388,1912,36707,111704,2025-01-21
2022-01-22,41,1,4,7,2095,20,1601,68,646,29,161,139,5,22,62,4848,10129,2025-01-21
2022-01-22,51,1,4,7,193,0,788,13,184,119,78,35,3,12,50,1475,2730,2025-01-21
2022-01-22,98,1,4,7,9,0,18,7,1,0,3,3,0,1,0,42,333,2025-01-21
2022-01-23,11,1,4,1,157559,177,931335,235046,370331,126602,136802,90313,7310,20884,43056,2119415,6037885,2025-01-21
2022-01-23,12,1,4,1,34023,95,16631,6936,14020,3649,15088,13871,181,1665,2476,108635,517222,2025-01-21
2022-01-23,13,1,4,1,14927,2,104336,42415,34937,27712,16248,9591,694,2112,2812,255786,529837,2025-01-21
2022-01-23,14,1,4,1,98575,808,46290,1898,7257,5529,7306,8789,138,1015,1458,179063,1491763,2025-01-21
2022-01-23,15,1,4,1,20299,60,5908,642,1369,221,511,1691,42,149,864,31756,788187,2025-01-21
2022-01-23,16,1,4,1,78434,239,173736,16676,27854,12450,12498,9843,717,2860,7292,342599,1224532,2025-01-21
2022-01-23,17,1,4,1,2235,6,3385,176,1210,343,191,242,103,80,253,8224,20601,2025-01-21
2022-01-23,21,1,4,1,1339707,210,1649889,239380,117993,53535,132036,104258,15854,104468,78645,3835975,5385735,2025-01-21
2022-01-23,22,1,4,1,426253,18,451080,3279,32945,19214,38654,27527,3049,37024,43172,1082215,2317743,2025-01-21
2022-01-23,31,1,4,1,143046,912,228957,47839,90108,33569,24807,27598,6892,9011,67577,680316,2783748,2025-01-21
2022-01-23,32,1,4,1,5793,12,5311,322,1567,626,634,606,106,205,845,16027,54803,2025-01-21
2022-01-23,41,1,4,1,1763,14,1924,62,731,38,205,148,8,48,68,5009,9376,2025-01-21
2022-01-23,51,1,4,1,140,0,435,9,124,14,46,15,4,7,28,822,1517,2025-01-21
2022-01-23,98,1,4,1,1,0,8,6,2,0,2,0,0,0,0,19,256,2025-01-21
2022-01-24,11,1,4,2,167443,192,1174163,405862,497865,193102,136197,78859,2807,24033,36761,2717284,7319676,2025-01-21
2022-01-24,12,1,4,2,35409,65,20022,9438,17697,5941,14715,13650,261,1916,2400,121514,533025,2025-01-21
2022-01-24,13,1,4,2,18961,3,155280,71222,54083,38567,20594,10064,603,2844,3527,375748,731617,2025-01-21
2022-01-24,14,1,4,2,89680,756,48151,1858,7585,5238,6868,8093,138,1042,1467,170876,1451602,2025-01-21
2022-01-24,15,1,4,2,15793,44,6066,694,1480,142,456,1265,48,155,876,27019,692117,2025-01-21
2022-01-24,16,1,4,2,177801,387,700353,77261,98188,50876,42452,26445,2302,10218,22810,1209093,2829787,2025-01-21
2022-01-24,17,1,4,2,2570,11,4416,347,1452,476,260,298,102,86,284,10302,21932,2025-01-21
2022-01-24,21,1,4,2,1095082,282,1667888,428566,112003,62040,118034,90610,15154,104092,78998,3772749,5384201,2025-01-21
2022-01-24,22,1,4,2,497296,197,633350,107097,42935,24917,46004,32372,3723,49230,53009,1490130,2964889,2025-01-21
2022-01-24,31,1,4,2,518597,3338,1038480,178300,408806,142483,98041,97559,25896,40162,272116,2823778,10969795,2025-01-21
2022-01-24,32,1,4,2,13154,32,21701,2481,7525,2174,1934,1848,319,636,3665,55469,194982,2025-01-21
2022-01-24,41,1,4,2,2150,18,2110,68,864,105,255,160,68,30,65,5893,10275,2025-01-21
2022-01-24,51,1,4,2,1358,0,8767,305,1614,757,680,377,30,184,539,14611,19356,2025-01-21
2022-01-24,98,1,4,2,18,0,33,13,5,0,5,1,0,1,0,76,1738,2025-01-21
2022-01-25,11,1,4,3,155995,206,1152054,396792,460958,182950,128017,73779,2283,23056,33231,2609321,7363665,2025-01-21
2022-01-25,12,1,4,3,32429,65,19638,8749,15527,5141,13330,12417,190,1774,2388,111648,532529,2025-01-21
2022-01-25,13,1,4,3,16978,1,147639,66314,46097,34942,18699,9013,527,2878,3418,346506,733043,2025-01-21
2022-01-25,14,1,4,3,83549,701,48973,2048,6942,5610,6214,7330,93,1035,1466,163961,1442220,2025-01-21
2022-01-25,15,1,4,3,14211,30,6493,655,1473,229,436,1006,38,152,868,25591,680621,2025-01-21
2022-01-25,16,1,4,3,167585,337,673617,73564,87818,47181,38555,24222,2388,9821,23629,1148717,2811361,2025-01-21
2022-01-25,17,1,4,3,3018,6,3831,279,1307,374,217,257,77,72,264,9702,24048,2025-01-21
2022-01-25,21,1,4,3,990426,1088,1362793,869822,82427,52367,87332,64796,9869,74777,55215,3650912,5393526,2025-01-21
2022-01-25,22,1,4,3,443133,858,525537,343945,29537,21176,33932,23376,2275,34071,35187,1493027,2995070,2025-01-21
2022-01-25,31,1,4,3,543598,3348,1057871,181713,402417,157021,95312,95494,28269,42138,294793,2901974,11960416,2025-01-21
2022-01-25,32,1,4,3,13013,82,23002,3993,8262,2544,1850,1815,381,703,3645,59290,216464,2025-01-21
2022-01-25,41,1,4,3,2061,6,2011,60,915,53,189,164,4,35,77,5575,10761,2025-01-21
2022-01-25,51,1,4,3,1174,0,8003,261,1277,624,577,350,36,147,544,12993,20926,2025-01-21
2022-01-25,98,1,4,3,7,0,31,5,5,0,2,1,0,3,1,55,2544,2025-01-21
2022-01-25,99,1,4,3,4,0,0,0,0,16,0,0,0,0,0,20,32,2025-01-21
2022-01-26,11,1,4,4,167809,189,1139017,415476,470257,187406,135239,77004,1812,22183,27627,2644019,7282070,2025-01-21
2022-01-26,12,1,4,4,36035,71,21048,8928,17953,6065,14593,13425,253,1839,2381,122591,529682,2025-01-21
2022-01-26,13,1,4,4,19123,9,157551,72670,54626,39128,20231,10108,314,2944,3268,379972,735537,2025-01-21
2022-01-26,14,1,4,4,89241,705,50058,2071,7927,5466,6740,7708,118,1085,1428,172547,1422913,2025-01-21
2022-01-26,15,1,4,4,15574,15,6808,647,1771,233,503,1116,38,183,929,27817,685297,2025-01-21
2022-01-26,16,1,4,4,181710,378,721508,79610,100039,51407,42242,26076,2294,10319,22953,1238536,2833561,2025-01-21
2022-01-26,17,1,4,4,2090,5,4218,300,1392,386,218,248,89,60,246,9252,21807,2025-01-21
2022-01-26,21,1,4,4,973958,2099,966677,296133,46525,41025,47161,27278,1348,20625,9395,2432224,5648349,2025-01-21
2022-01-26,22,1,4,4,414105,1422,410571,87829,16399,15629,19625,10394,154,8535,3165,987828,3047402,2025-01-21
2022-01-26,31,1,4,4,585767,4732,1134080,277691,440472,154737,101761,101872,26825,44758,288278,3160973,12224951,2025-01-21
2022-01-26,32,1,4,4,13951,98,22690,4280,8654,2758,1822,1729,307,674,3795,60758,223657,2025-01-21
2022-01-26,41,1,4,4,1855,14,1774,73,788,21,164,134,13,32,53,4921,8980,2025-01-21
2022-01-26,51,1,4,4,1171,0,8226,261,1429,714,654,336,38,154,535,13518,19653,2025-01-21
2022-01-26,98,1,4,4,7,0,31,16,15,1,0,4,0,2,3,79,1795,2025-01-21
2022-01-27,11,1,4,5,139871,176,1159426,443628,466582,193608,117846,65021,1411,18831,21428,2627828,6730822,2025-01-21
2022-01-27,12,1,4,5,21855,40,20299,8939,16752,5493,8864,8091,242,973,1654,93202,287946,2025-01-21
2022-01-27,13,1,4,5,15481,42,151506,76884,52733,42475,14861,7263,305,2234,2788,366572,475560,2025-01-21
2022-01-27,14,1,4,5,62298,586,44902,2074,7130,5648,4439,5077,65,733,1317,134269,1081920,2025-01-21
2022-01-27,15,1,4,5,14823,34,6206,766,1603,89,427,937,47,156,832,25920,671848,2025-01-21
2022-01-27,16,1,4,5,173974,351,705557,77504,96971,49540,38700,24252,2302,9772,21272,1200195,2711927,2025-01-21
2022-01-27,17,1,4,5,1992,2,3945,123,1330,395,181,232,83,114,304,8701,21352,2025-01-21
2022-01-27,21,1,4,5,1000026,2198,934409,222191,41429,41495,41251,20828,56,15028,4700,2323611,5789276,2025-01-21
2022-01-27,22,1,4,5,421556,1384,430178,86215,16683,16688,19388,10308,23,8116,2251,1012790,3113201,2025-01-21
2022-01-27,31,1,4,5,477505,4687,1048353,233026,396162,115763,92313,92362,7062,29519,105886,2602638,11884614,2025-01-21
2022-01-27,32,1,4,5,11890,66,19415,4200,7332,1698,1604,1505,125,357,1743,49935,194750,2025-01-21
2022-01-27,41,1,4,5,2507,20,2145,108,963,58,265,182,7,49,50,6354,11720,2025-01-21
2022-01-27,51,1,4,5,1013,0,7372,237,1308,616,526,306,23,136,460,11997,17681,2025-01-21
2022-01-27,98,1,4,5,2,0,24,13,13,2,5,4,0,2,2,67,1657,2025-01-21
2022-01-28,11,1,4,6,148089,249,1187734,459593,485679,205122,120491,66342,1069,19130,20515,2714013,6748775,2025-01-21
2022-01-28,12,1,4,6,20889,20,18879,9356,16319,5801,8128,7572,210,1030,1441,89645,274970,2025-01-21
2022-01-28,13,1,4,6,17782,183,148474,76423,52283,42130,13593,6395,255,2023,2284,361825,435113,2025-01-21
2022-01-28,14,1,4,6,67711,638,49496,2277,7940,6127,4500,5412,96,791,1392,146380,1257104,2025-01-21
2022-01-28,15,1,4,6,15402,27,8076,829,2276,125,473,1325,54,188,990,29765,736922,2025-01-21
2022-01-28,16,1,4,6,184373,433,714314,78447,99537,49914,38330,24850,2404,9889,21467,1223958,3045027,2025-01-21
2022-01-28,17,1,4,6,2362,7,4674,156,1611,515,251,295,117,121,385,10494,22337,2025-01-21
2022-01-28,21,1,4,6,1030839,2230,957561,230354,42282,41414,41708,21688,32,14913,4525,2387546,5893354,2025-01-21
2022-01-28,22,1,4,6,448132,1457,454464,89563,17405,16739,20040,10786,0,8402,2398,1069386,3249243,2025-01-21
2022-01-28,31,1,4,6,454279,3968,1017235,211385,386619,121397,91746,91337,7459,28954,100570,2514949,10736165,2025-01-21
2022-01-28,32,1,4,6,12130,57,18749,3113,6694,1761,1622,1512,130,500,1813,48081,185146,2025-01-21
2022-01-28,41,1,4,6,2447,20,1997,115,907,58,203,149,76,46,69,6087,12318,2025-01-21
2022-01-28,51,1,4,6,1152,0,8213,285,1436,789,549,355,30,152,447,13408,18500,2025-01-21
2022-01-28,98,1,4,6,16,0,19,15,14,1,3,1,0,4,2,75,2437,2025-01-21
2022-01-29,11,1,4,7,134603,259,981504,352346,388213,156423,106131,61664,904,16271,17322,2215640,5742412,2025-01-21
2022-01-29,12,1,4,7,22260,56,17431,8445,14310,5133,8467,7913,235,917,1268,86435,277063,2025-01-21
2022-01-29,13,1,4,7,10907,74,109099,50907,38156,29398,10136,5137,182,1545,1536,257077,334999,2025-01-21
2022-01-29,14,1,4,7,75563,719,45687,2149,7021,5823,4791,6124,77,770,1394,150118,1299474,2025-01-21
2022-01-29,15,1,4,7,11019,9,6345,753,1685,152,456,1319,48,120,1070,22976,486632,2025-01-21
2022-01-29,16,1,4,7,88307,336,222226,23052,35367,15730,14130,10858,787,3064,7150,421007,1491135,2025-01-21
2022-01-29,17,1,4,7,2373,13,3762,223,1297,407,224,277,78,93,262,9009,21537,2025-01-21
2022-01-29,21,1,4,7,1197288,2697,986430,226797,44321,40654,45854,23335,13,15880,4766,2588035,6085496,2025-01-21
2022-01-29,22,1,4,7,437126,1462,406123,80032,15652,15058,18771,10242,2,7886,2182,994536,3023774,2025-01-21
2022-01-29,31,1,4,7,255173,2349,545043,121855,199815,61987,55912,58982,3835,15533,47596,1368080,5656428,2025-01-21
2022-01-29,32,1,4,7,8435,24,9065,1887,3146,1581,878,814,36,251,878,26995,89553,2025-01-21
2022-01-29,41,1,4,7,2342,16,2067,63,883,31,248,193,152,40,148,6183,10867,2025-01-21
2022-01-29,51,1,4,7,98,0,312,18,115,11,40,19,5,11,28,657,1376,2025-01-21
2022-01-29,98,1,4,7,0,0,0,0,1,0,0,4,0,1,0,6,191,2025-01-21
2022-01-30,11,1,4,1,128633,225,850908,286486,326354,124167,100305,59475,876,15423,17642,1910494,5348486,2025-01-21
2022-01-30,12,1,4,1,21599,48,15807,7130,13291,4685,8945,8187,333,861,1235,82121,272130,2025-01-21
2022-01-30,13,1,4,1,11517,155,90686,41028,30955,24034,9974,5660,50,1441,1537,217037,326027,2025-01-21
2022-01-30,14,1,4,1,74317,666,44093,2024,6729,5727,4675,6221,89,714,1160,146415,1231562,2025-01-21
2022-01-30,15,1,4,1,10713,5,5649,746,1490,161,372,1191,38,120,891,21376,448485,2025-01-21
2022-01-30,16,1,4,1,62653,162,161321,16000,27178,11532,10293,8065,622,2294,5223,305343,967319,2025-01-21
2022-01-30,17,1,4,1,2222,1,2980,101,1030,406,175,259,66,59,172,7471,18652,2025-01-21
2022-01-30,21,1,4,1,1080353,2485,811694,186745,36201,32890,41136,21219,15,13532,3838,2230108,5732004,2025-01-21
2022-01-30,22,1,4,1,387853,1396,324987,61947,12588,11593,16625,9098,0,6448,1750,834285,2614219,2025-01-21
2022-01-30,31,1,4,1,120069,1301,247127,60752,92203,25301,27519,30355,1660,7305,20424,634016,2846747,2025-01-21
2022-01-30,32,1,4,1,4600,13,2785,808,756,351,324,343,7,100,281,10368,41035,2025-01-21
2022-01-30,41,1,4,1,2248,25,1976,62,759,22,174,132,5,43,49,5495,10764,2025-01-21
2022-01-30,51,1,4,1,129,0,272,7,95,31,40,14,7,2,22,619,903,2025-01-21
2022-01-30,98,1,4,1,0,0,10,5,0,0,3,4,0,2,0,24,140,2025-01-21
2022-01-31,11,1,4,2,145984,228,804727,259899,308277,112513,113546,70870,593,16261,17197,1850095,5664610,2025-01-21
2022-01-31,12,1,4,2,35843,90,16107,6187,13806,4254,15587,14351,213,1616,1831,109885,505457,2025-01-21
2022-01-31,13,1,4,2,13005,124,89194,35283,29533,20063,13447,8090,65,1716,1810,212330,496872,2025-01-21
2022-01-31,14,1,4,2,103699,864,47620,2647,6924,5700,7515,9260,123,937,1020,186309,1503532,2025-01-21
2022-01-31,15,1,4,2,13338,35,4447,300,741,55,382,1306,23,87,364,21078,552884,2025-01-21
2022-01-31,16,1,4,2,53422,141,111838,11124,20485,8065,8745,7260,478,1660,3849,227067,678718,2025-01-21
2022-01-31,17,1,4,2,2617,6,3177,66,1142,272,198,291,71,84,226,8150,20280,2025-01-21
2022-01-31,21,1,4,2,868798,2188,645009,145076,29217,25586,32293,17512,8,11106,3225,1780018,5034384,2025-01-21
2022-01-31,22,1,4,2,367553,1457,299736,56040,11743,11074,15484,8500,1,6157,1602,779347,2520085,2025-01-21
2022-01-31,31,1,4,2,117251,1247,272060,66274,95364,28049,30408,34441,1605,7731,20458,674888,2597069,2025-01-21
2022-01-31,32,1,4,2,4973,31,3563,915,1237,333,340,388,6,87,183,12056,43444,2025-01-21
2022-01-31,41,1,4,2,2777,17,1881,73,763,27,194,162,6,46,58,6004,12456,2025-01-21
2022-01-31,51,1,4,2,31,0,79,11,23,1,33,7,12,0,15,212,575,2025-01-21
2022-01-31,98,1,4,2,4,0,7,5,1,1,0,4,0,1,0,23,371,2025-01-21
2022-02-01,11,1,4,3,124652,183,679781,202124,246748,82996,99006,63440,288,14388,13194,1526800,5535901,2025-01-21
2022-02-01,12,1,4,3,23102,49,13718,6596,9775,3510,12646,11197,164,1373,1699,83829,430756,2025-01-21
2022-02-01,13,1,4,3,11030,71,67952,26939,22397,16171,10580,6606,62,1272,1588,164668,464773,2025-01-21
2022-02-01,14,1,4,3,109204,860,51565,9151,6936,5953,7339,9472,76,1013,800,202369,1757465,2025-01-21
2022-02-01,15,1,4,3,18583,80,4742,952,755,89,386,1208,15,84,205,27099,730851,2025-01-21
2022-02-01,16,1,4,3,39162,114,89777,13970,14555,6977,6007,5247,392,1300,3273,180774,824184,2025-01-21
2022-02-01,17,1,4,3,1518,0,2123,58,750,281,122,132,50,53,219,5306,12917,2025-01-21
2022-02-01,21,1,4,3,953166,2088,671088,127927,25256,18107,33046,18025,0,11732,3245,1863680,4410564,2025-01-21
2022-02-01,22,1,4,3,333615,1278,234747,40779,9114,7783,12309,6797,0,4954,1249,652625,1992256,2025-01-21
2022-02-01,31,1,4,3,34854,464,91615,26625,30637,10581,9888,10603,614,2808,7792,226481,874005,2025-01-21
2022-02-01,32,1,4,3,3149,46,1722,754,572,233,149,150,2,44,79,6900,24906,2025-01-21
2022-02-01,41,1,4,3,1907,16,582,50,171,13,76,59,0,24,17,2915,11029,2025-01-21
2022-02-01,51,1,4,3,19,0,41,13,10,1,24,5,5,3,7,128,613,2025-01-21
2022-02-02,11,1,4,4,143929,268,802822,264169,323692,112562,115457,72333,30,15355,9604,1860221,5819057,2025-01-21
2022-02-02,12,1,4,4,24774,39,13177,5344,10360,2490,14974,13278,52,1534,1211,87233,461644,2025-01-21
2022-02-02,13,1,4,4,12997,69,79355,37113,29350,21417,13714,8030,6,1330,930,204311,510121,2025-01-21
2022-02-02,14,1,4,4,116657,1073,48061,2870,6082,1091,7654,9858,0,877,366,194589,1830999,2025-01-21
2022-02-02,15,1,4,4,19705,51,4679,458,502,55,377,1329,2,49,46,27253,797651,2025-01-21
2022-02-02,16,1,4,4,61692,392,129295,21411,20601,8454,9061,7979,165,1418,1672,262140,1344625,2025-01-21
2022-02-02,17,1,4,4,2026,20,2217,539,688,244,119,206,20,31,79,6189,19365,2025-01-21
2022-02-02,21,1,4,4,1038403,2556,749934,157376,30796,24439,40117,20876,0,13050,3513,2081060,4748406,2025-01-21
2022-02-02,22,1,4,4,394674,1527,318276,57283,12440,11272,17088,8696,0,6301,1579,829136,2406784,2025-01-21
2022-02-02,31,1,4,4,77030,1680,181960,77957,66753,14618,22642,24300,315,4662,7161,479078,2689319,2025-01-21
2022-02-02,32,1,4,4,4602,33,3186,1484,901,298,265,280,0,86,77,11212,50910,2025-01-21
2022-02-02,41,1,4,4,2415,32,564,36,200,9,87,92,0,17,5,3457,11802,2025-01-21
2022-02-02,51,1,4,4,22,0,41,8,16,3,21,5,0,1,0,117,515,2025-01-21
2022-02-03,11,1,4,5,162031,299,1130899,426482,485012,192416,139907,79391,0,19319,11479,2647235,7595073,2025-01-21
2022-02-03,12,1,4,5,26209,42,16265,8614,14158,3956,14799,13202,0,1618,1072,99935,481066,2025-01-21
2022-02-03,13,1,4,5,18049,4,139667,68919,54168,38657,20709,10481,0,2003,1225,353882,750079,2025-01-21
2022-02-03,14,1,4,5,103659,845,49088,3020,6597,1201,7436,8447,0,867,343,181503,1584094,2025-01-21
2022-02-03,15,1,4,5,14578,50,4444,380,403,48,367,1039,0,49,19,21377,627480,2025-01-21
2022-02-03,16,1,4,5,135827,571,514668,90306,69922,35679,33264,19767,0,4299,1761,906064,2470439,2025-01-21
2022-02-03,17,1,4,5,1985,11,1722,452,511,205,89,157,0,13,7,5152,25037,2025-01-21
2022-02-03,21,1,4,5,959829,2150,834654,203886,35544,33930,40197,20473,0,13679,4009,2148351,5392027,2025-01-21
2022-02-03,22,1,4,5,432129,1466,419363,83069,16937,15966,20636,10693,0,7798,2113,1010170,3003981,2025-01-21
2022-02-03,31,1,4,5,224583,5572,622023,261810,226257,45939,61522,61074,0,12850,11938,1533568,9098193,2025-01-21
2022-02-03,32,1,4,5,8150,113,11915,4788,3925,555,991,881,0,210,147,31675,148938,2025-01-21
2022-02-03,41,1,4,5,2495,44,477,42,167,11,80,60,0,17,7,3400,12064,2025-01-21
2022-02-03,51,1,4,5,658,0,5375,910,800,284,441,277,0,52,26,8823,16481,2025-01-21
2022-02-03,98,1,4,5,6,0,19,8,8,1,6,3,0,2,3,56,1168,2025-01-21
2022-02-04,11,1,4,6,155656,303,1115440,417172,467838,190772,137201,76480,0,18630,11189,2590681,7564265,2025-01-21
2022-02-04,12,1,4,6,26299,35,17172,8719,13759,4101,14740,13100,0,1609,1127,100661,480522,2025-01-21
2022-02-04,13,1,4,6,17976,2,142399,71061,54184,40012,20645,10283,0,1974,1236,359772,756306,2025-01-21
2022-02-04,14,1,4,6,98953,810,49627,3099,6225,1108,7405,8356,0,883,379,176845,1605497,2025-01-21
2022-02-04,15,1,4,6,14457,49,4285,337,365,36,363,941,0,44,22,20899,617419,2025-01-21
2022-02-04,16,1,4,6,150536,667,593005,102031,77957,40900,36240,21240,0,4722,2041,1029339,2772900,2025-01-21
2022-02-04,17,1,4,6,1906,17,1846,499,561,159,115,168,0,20,7,5298,25650,2025-01-21
2022-02-04,21,1,4,6,937172,1869,873775,207585,34735,33636,40039,19980,0,14154,4202,2167147,5636477,2025-01-21
2022-02-04,22,1,4,6,392883,1268,407921,80993,15702,15689,18661,9891,0,7684,2111,952803,2982851,2025-01-21
2022-02-04,31,1,4,6,255468,6276,739318,316741,267228,52441,70175,67539,0,14589,13381,1803156,10949481,2025-01-21
2022-02-04,32,1,4,6,8831,122,14825,6107,5285,764,1156,1096,0,244,208,38638,180946,2025-01-21
2022-02-04,41,1,4,6,2175,33,571,60,167,3,58,62,0,18,4,3151,11352,2025-01-21
2022-02-04,51,1,4,6,447,1,4950,785,622,226,375,183,0,54,21,7664,14573,2025-01-21
2022-02-04,98,1,4,6,14,0,25,5,10,1,1,6,0,2,0,64,1831,2025-01-21
2022-02-05,11,1,4,7,144833,343,981854,343073,390564,152280,122574,72503,0,16407,9891,2234322,6678178,2025-01-21
2022-02-05,12,1,4,7,23003,45,14778,6540,10989,2988,13858,12284,0,1439,1055,86979,467571,2025-01-21
2022-02-05,13,1,4,7,15122,5,106284,51104,41189,29121,17360,9222,0,1527,1026,271960,620942,2025-01-21
2022-02-05,14,1,4,7,101896,796,48214,2851,6117,1070,7226,8746,0,822,361,178099,1622755,2025-01-21
2022-02-05,15,1,4,7,18620,68,4934,462,452,77,446,1594,0,65,29,26747,772887,2025-01-21
2022-02-05,16,1,4,7,82250,406,232979,37696,32624,15691,15345,11133,0,1973,841,430938,1417373,2025-01-21
2022-02-05,17,1,4,7,2439,41,2049,383,576,247,114,185,0,20,5,6059,25647,2025-01-21
2022-02-05,21,1,4,7,1025922,2108,884652,200731,34852,33191,40119,20310,0,14571,4256,2260712,5674940,2025-01-21
2022-02-05,22,1,4,7,346507,1051,359449,66880,13164,13009,16341,8269,0,6834,1821,833325,2666380,2025-01-21
2022-02-05,31,1,4,7,151948,3521,433790,187204,149645,31870,44397,44825,0,8320,7556,1063076,6047274,2025-01-21
2022-02-05,32,1,4,7,5755,88,8313,3711,2795,614,662,632,0,136,100,22806,99541,2025-01-21
2022-02-05,41,1,4,7,1720,21,393,35,124,8,45,60,0,19,2,2427,10029,2025-01-21
2022-02-05,51,1,4,7,61,0,343,39,85,13,26,14,0,1,2,584,1227,2025-01-21
2022-02-05,98,1,4,7,4,0,13,5,4,0,1,4,0,2,0,33,438,2025-01-21
2022-02-06,11,1,4,1,143069,295,849522,282680,334766,122678,119218,73497,0,15840,9771,1951336,6208130,2025-01-21
2022-02-06,12,1,4,1,24105,49,13611,5621,10167,2639,14269,12602,0,1410,1108,85581,461240,2025-01-21
2022-02-06,13,1,4,1,13281,2,88223,43739,36151,25231,14691,8392,0,1445,910,232065,546751,2025-01-21
2022-02-06,14,1,4,1,107881,928,47344,2951,5893,1060,7685,9599,0,903,321,184565,1629039,2025-01-21
2022-02-06,15,1,4,1,19990,86,5158,447,455,82,453,1807,0,61,28,28567,764519,2025-01-21
2022-02-06,16,1,4,1,66037,409,161484,24285,23565,10246,11138,8126,0,1495,624,307409,1159405,2025-01-21
2022-02-06,17,1,4,1,1709,25,1451,354,452,276,111,171,0,13,6,4568,18385,2025-01-21
2022-02-06,21,1,4,1,1056454,2354,804527,184226,34267,31444,41625,20884,0,13786,4026,2193593,5145092,2025-01-21
2022-02-06,22,1,4,1,311774,1118,279522,54042,10878,10847,14896,7442,0,5776,1581,697876,2136603,2025-01-21
2022-02-06,31,1,4,1,66285,1696,160003,74319,57763,15640,17508,18910,0,3127,3389,418640,2721077,2025-01-21
2022-02-06,32,1,4,1,3742,22,2680,1399,854,238,229,219,0,55,47,9485,48115,2025-01-21
2022-02-06,41,1,4,1,2571,47,472,42,167,10,86,67,0,21,7,3490,11683,2025-01-21
2022-02-06,51,1,4,1,36,0,138,28,27,11,27,15,0,6,0,288,710,2025-01-21
2022-02-07,11,1,4,2,165109,321,1128931,431822,485138,197007,143338,80992,0,19206,11270,2663134,7627485,2025-01-21
2022-02-07,12,1,4,2,27185,42,16992,8899,14465,4209,14849,13210,0,1590,1106,102547,482811,2025-01-21
